    ,predict            ,ground_truth
276 ,36.71574020385742  ,35.60000228881836
277 ,34.59864807128906  ,33.0
278 ,32.13140869140625  ,32.60000228881836
279 ,32.2348747253418   ,32.400001525878906
280 ,32.120361328125    ,32.29999923706055
281 ,32.06349563598633  ,31.700000762939453
282 ,31.41842269897461  ,31.200000762939453
283 ,31.128843307495117 ,31.200000762939453
284 ,31.349895477294922 ,31.5
285 ,31.591672897338867 ,31.5
286 ,31.429214477539062 ,31.5
287 ,31.55661392211914  ,31.30000114440918
288 ,31.308712005615234 ,31.200000762939453
289 ,31.208328247070312 ,31.399999618530273
290 ,31.52884292602539  ,31.5
291 ,31.488685607910156 ,31.600000381469727
292 ,31.543447494506836 ,31.700000762939453
293 ,31.613224029541016 ,31.700000762939453
294 ,31.62783432006836  ,31.80000114440918
295 ,31.727521896362305 ,31.700000762939453
296 ,31.598201751708984 ,31.700000762939453
297 ,31.608308792114258 ,31.600000381469727
298 ,31.514856338500977 ,31.5
299 ,31.395524978637695 ,31.5
300 ,31.479734420776367 ,31.30000114440918
301 ,31.243595123291016 ,31.200000762939453
302 ,31.227386474609375 ,31.399999618530273
303 ,31.480588912963867 ,34.0
304 ,34.46486282348633  ,36.400001525878906
305 ,36.38343811035156  ,36.79999923706055
306 ,36.2415885925293   ,37.10000228881836
307 ,36.49198532104492  ,37.5
308 ,36.82333755493164  ,37.70000076293945
309 ,36.97926712036133  ,37.900001525878906
310 ,37.17311096191406  ,38.0
311 ,37.17140197753906  ,38.10000228881836
312 ,37.28868865966797  ,37.900001525878906
313 ,37.099735260009766 ,37.900001525878906
314 ,37.11644744873047  ,37.900001525878906
315 ,37.10415267944336  ,37.70000076293945
316 ,36.89754867553711  ,37.5
317 ,36.74630355834961  ,37.60000228881836
318 ,36.924381256103516 ,37.60000228881836
319 ,36.8903923034668   ,37.79999923706055
320 ,37.09986877441406  ,37.900001525878906
321 ,37.17286682128906  ,38.0
322 ,37.286155700683594 ,37.79999923706055
323 ,36.98102569580078  ,37.900001525878906
324 ,37.16644287109375  ,37.900001525878906
325 ,37.17263412475586  ,37.79999923706055
326 ,37.07225036621094  ,37.5
327 ,36.73739242553711  ,37.5
328 ,36.800514221191406 ,37.5
329 ,36.816184997558594 ,37.29999923706055
330 ,36.55809020996094  ,33.20000076293945
331 ,32.272735595703125 ,32.0
332 ,31.874826431274414 ,31.80000114440918
333 ,31.993833541870117 ,32.0
334 ,32.100364685058594 ,32.10000228881836
335 ,32.096160888671875 ,32.20000076293945
336 ,32.1340217590332   ,32.20000076293945
337 ,32.12397766113281  ,31.899999618530273
338 ,31.824085235595703 ,31.899999618530273
339 ,31.948266983032227 ,31.899999618530273
340 ,31.904443740844727 ,32.10000228881836
341 ,32.129600524902344 ,32.20000076293945
342 ,32.16265106201172  ,32.29999923706055
343 ,32.17472839355469  ,32.5
344 ,32.446311950683594 ,32.400001525878906
345 ,32.18169403076172  ,32.400001525878906
346 ,32.22551727294922  ,32.400001525878906
347 ,32.21561813354492  ,32.5
348 ,32.39356994628906  ,32.400001525878906
349 ,32.21415328979492  ,32.400001525878906
350 ,32.23915100097656  ,32.60000228881836
351 ,32.48036193847656  ,33.60000228881836
352 ,33.55662536621094  ,37.29999923706055
353 ,37.70700454711914  ,38.5
354 ,38.00217056274414  ,39.10000228881836
355 ,38.44963455200195  ,39.60000228881836
356 ,38.82217025756836  ,40.20000076293945
357 ,39.36332702636719  ,40.400001525878906
358 ,39.42510986328125  ,40.60000228881836
359 ,39.615760803222656 ,40.79999923706055
360 ,39.769371032714844 ,41.10000228881836
361 ,40.05960464477539  ,41.0
362 ,39.935585021972656 ,41.0
363 ,39.94352340698242  ,41.10000228881836
364 ,40.04364013671875  ,41.10000228881836
365 ,40.000511169433594 ,41.10000228881836
366 ,40.009796142578125 ,41.29999923706055
367 ,40.225440979003906 ,41.5
368 ,40.33063507080078  ,41.60000228881836
369 ,40.415733337402344 ,41.5
370 ,40.30583190917969  ,41.400001525878906
371 ,40.25999069213867  ,41.400001525878906
372 ,40.25261688232422  ,41.29999923706055
373 ,40.16176986694336  ,41.20000076293945
374 ,40.110694885253906 ,41.10000228881836
375 ,39.97108840942383  ,41.20000076293945
376 ,40.121219635009766 ,41.20000076293945
377 ,40.11294174194336  ,41.10000228881836
378 ,40.028141021728516 ,41.0
379 ,39.94234848022461  ,40.5
380 ,39.47880935668945  ,40.10000228881836
381 ,39.11232376098633  ,37.20000076293945
382 ,36.10988235473633  ,33.20000076293945
383 ,32.359676361083984 ,31.80000114440918
384 ,31.73078727722168  ,31.80000114440918
385 ,32.054447174072266 ,32.0
386 ,32.08202362060547  ,32.0
387 ,31.941463470458984 ,32.10000228881836
388 ,32.099124908447266 ,32.10000228881836
389 ,32.05023956298828  ,32.10000228881836
390 ,32.00907897949219  ,32.10000228881836
391 ,31.997825622558594 ,32.20000076293945
392 ,32.17581558227539  ,32.10000228881836
393 ,32.014095306396484 ,32.0
394 ,31.960634231567383 ,32.0
395 ,31.963462829589844 ,31.899999618530273
396 ,31.830598831176758 ,32.0
397 ,31.980817794799805 ,32.20000076293945
398 ,32.21320343017578  ,32.29999923706055
399 ,32.1883659362793   ,33.900001525878906
